Timestamp Seconds,timestamp,gse1_v,gse1_i,gse1_w,ter_v,ter_i,te1_v,te1_i,batt_v,batt_i,batt_adc,temp (f),temp,pressure (atm),pressure,humidity,accel_x,accel_y,accel_z,x g's,y g's,z g's,te1,ter,te2,te3,batt,inhib1,inhib2,inhib3,pharos_pos,atlas_pos,servo_angle,pharos_moving,atlas_moving
213.51,213510,28.571,1.184,33.828064,28.609,0.909,0.006,-0.018,0,-0.001,0.536,85.478,29.71,0.907164767,91918.47,49.43,0.492,-0.191,-0.039,-0.05020408163,0.01948979592,0.003979591837,0,1,0,1,0,0,0,0,0,-0.666,135,0,1
214.01,214010,28.546,0.98,27.97508,28.549,0.963,0.005,-0.02,0,-0.001,0.534,85.532,29.74,0.906494843,91850.59,49.41,0.57,-0.078,-0.039,-0.05816326531,0.007959183673,0.003979591837,0,1,0,1,0,0,0,0,0,-0.728,135,0,1
214.51,214510,28.614,0.982,28.098948,28.63,0.883,0.005,-0.016,0,-0.001,0.536,85.568,29.76,0.905836763,91783.91,49.39,0.848,-0.113,-0.23,-0.08653061224,0.01153061224,0.02346938776,0,1,0,1,0,0,0,0,0,-0.793,135,0,1
215.01,215010,28.499,0.955,27.216545,28.535,0.965,0.006,-0.019,0,-0.004,0.534,85.604,29.78,0.905310437,91730.58,49.37,0.727,-0.113,0,-0.07418367347,0.01153061224,0,0,1,0,1,0,0,0,0,0,-0.854,135,0,1
215.51,215510,28.644,0.867,24.834348,28.615,0.894,0.005,-0.023,0,-0.003,0.534,85.64,29.8,0.904603504,91658.95,49.32,0.914,-0.191,0,-0.09326530612,0.01948979592,0,0,1,0,1,0,0,0,0,0,-0.919,135,0,1
216.01,216010,28.558,0.878,25.073924,28.55,0.965,0.005,-0.016,0,-0.001,0.536,85.676,29.82,0.903986084,91596.39,49.29,0.648,-0.078,-0.191,-0.06612244898,0.007959183673,0.01948979592,0,1,0,1,0,0,0,0,0,-0.98,135,0,1
216.51,216510,28.755,0.865,24.873075,28.571,0.887,0.005,-0.014,0,-0.003,0.534,85.73,29.85,0.903265828,91523.41,49.26,0.766,-0.078,-0.23,-0.07816326531,0.007959183673,0.02346938776,0,1,0,1,0,0,0,0,0,-1.047,135,0,1
217.01,217010,28.755,0.865,24.873075,28.571,0.887,0.005,-0.014,0,-0.003,0.534,85.73,29.85,0.903265828,91523.41,49.26,0.766,-0.078,-0.23,-0.07816326531,0.007959183673,0.02346938776,0,1,0,1,0,0,0,0,0,-1.112,135,0,1
217.51,217510,28.25,1.208,34.126,28.362,0.975,0.007,-0.019,0,-0.001,0.534,85.748,29.86,0.90249435,91445.24,49.24,0.613,-0.039,0.039,-0.06255102041,0.003979591837,-0.003979591837,0,1,0,1,0,0,0,0,0,-1.173,135,0,1
218.01,218010,28.624,0.88,25.18912,28.606,0.877,0.006,-0.019,0,-0.003,0.534,85.802,29.89,0.901823045,91377.22,49.2,0.691,-0.152,-0.191,-0.07051020408,0.01551020408,0.01948979592,0,1,0,1,0,0,0,0,0,-1.238,135,0,1
218.51,218510,28.556,0.868,24.786608,28.545,0.963,0.006,-0.018,0,-0.003,0.534,85.838,29.91,0.901189736,91313.05,49.17,0.609,-0.039,-0.305,-0.06214285714,0.003979591837,0.03112244898,0,1,0,1,0,0,0,0,0,-1.3,135,0,1
219.01,219010,28.375,1.193,33.851375,28.433,0.879,0.006,-0.016,0,-0.001,0.534,85.874,29.93,0.900516457,91244.83,49.14,0.766,-0.191,-0.113,-0.07816326531,0.01948979592,0.01153061224,0,1,0,1,0,0,0,0,0,-1.365,135,0,1
219.519,219519,28.54,0.869,24.80126,28.519,0.977,0.007,-0.015,0,-0.003,0.534,85.91,29.95,0.899819097,91174.17,49.1,0.574,-0.113,-0.191,-0.05857142857,0.01153061224,0.01948979592,0,1,0,1,0,0,0,0,0,-1.431,135,0,1
220.019,220019,28.596,0.889,25.421844,28.59,0.904,0.005,-0.016,0,-0.001,0.536,85.946,29.97,0.899337577,91125.38,49.08,0.383,-0.535,-0.535,-0.03908163265,0.05459183673,0.05459183673,0,1,0,1,0,0,0,0,0,-1.493,135,0,1
220.519,220519,28.596,0.889,25.421844,28.59,0.904,0.005,-0.016,0,-0.001,0.536,85.946,29.97,0.899337577,91125.38,49.08,0.383,-0.535,-0.535,-0.03908163265,0.05459183673,0.05459183673,0,1,0,1,0,0,0,0,0,-1.558,135,0,1
221.019,221019,28.535,0.869,24.796915,28.528,0.955,0.007,-0.018,0,-0.003,0.536,85.982,29.99,0.898655514,91056.27,49.05,0.648,-0.152,-0.191,-0.06612244898,0.01551020408,0.01948979592,0,1,0,1,0,0,0,0,0,-1.619,135,0,1
221.519,221519,28.673,0.862,24.716126,28.686,0.895,0.006,-0.011,0,-0.001,0.534,86.018,30.01,0.898012139,90991.08,49.01,0.73,-0.113,-0.191,-0.07448979592,0.01153061224,0.01948979592,0,1,0,1,0,0,0,0,0,-1.684,135,0,1
222.019,222019,28.538,0.892,25.455896,28.535,0.962,0.007,-0.014,0,-0.001,0.536,86.072,30.04,0.897231187,90911.95,48.97,0.687,-0.039,-0.113,-0.07010204082,0.003979591837,0.01153061224,0,1,0,1,0,0,0,0,0,-1.746,135,0,1
222.519,222519,28.634,0.87,24.91158,28.575,0.903,0.006,-0.015,0,-0.004,0.536,86.09,30.05,0.896545374,90842.46,48.94,0.613,0,0.078,-0.06255102041,0,-0.007959183673,0,1,0,1,0,0,0,0,0,-1.811,135,0,1
223.021,223021,28.539,0.867,24.743313,28.532,0.968,0.007,-0.018,0,-0.001,0.534,86.126,30.07,0.895893314,90776.39,48.92,0.73,-0.152,-0.23,-0.07448979592,0.01551020408,0.02346938776,0,1,0,1,0,0,0,0,0,-1.877,135,0,1
223.521,223521,28.539,0.867,24.743313,28.532,0.968,0.007,-0.018,0,-0.001,0.534,86.126,30.07,0.895893314,90776.39,48.92,0.73,-0.152,-0.23,-0.07448979592,0.01551020408,0.02346938776,0,1,0,1,0,0,0,0,0,-1.939,135,0,1
224.021,224021,28.499,0.892,25.421108,28.497,0.963,0.005,-0.014,0,-0.001,0.534,86.162,30.09,0.895231187,90709.3,48.88,0.77,-0.039,-0.27,-0.07857142857,0.003979591837,0.02755102041,0,1,0,1,0,0,0,0,0,-2.004,135,0,1
224.521,224521,28.504,0.877,24.998008,28.506,0.958,0.006,-0.014,0,-0.003,0.534,86.198,30.11,0.894719664,90657.47,48.84,0.652,-0.078,-0.152,-0.06653061224,0.007959183673,0.01551020408,0,1,0,1,0,0,0,0,0,-2.066,135,0,1
225.021,225021,28.569,0.879,25.112151,28.579,0.868,0.006,-0.015,0,-0.003,0.536,86.234,30.13,0.894008784,90585.44,48.83,0.648,-0.113,-0.23,-0.06612244898,0.01153061224,0.02346938776,0,1,0,1,0,0,0,0,0,-2.13,135,0,1
225.521,225521,28.534,0.877,25.024318,28.531,0.958,0.005,-0.015,0,-0.001,0.536,86.27,30.15,0.893397286,90523.48,48.79,0.766,0.039,-0.191,-0.07816326531,-0.003979591837,0.01948979592,0,1,0,1,0,0,0,0,0,-2.192,135,0,1
226.021,226021,28.67,0.862,24.71354,28.587,0.872,0.007,-0.009,0,-0.003,0.534,86.324,30.18,0.892615347,90444.25,48.76,0.727,0,-0.113,-0.07418367347,0,0.01153061224,0,1,0,1,0,0,0,0,0,-2.257,135,0,1
226.524,226524,28.529,0.893,25.476397,28.52,0.969,0.007,-0.014,0,-0.004,0.534,86.36,30.2,0.892009178,90382.83,48.72,0.535,-0.039,-0.113,-0.05459183673,0.003979591837,0.01153061224,0,1,0,1,0,0,0,0,0,-2.323,135,0,1
227.024,227024,28.583,0.87,24.86721,28.569,0.902,0.007,-0.013,0,-0.003,0.534,86.396,30.22,0.891462127,90327.4,48.7,0.465,-0.113,-0.23,-0.04744897959,0.01153061224,0.02346938776,0,1,0,1,0,0,0,0,0,-2.385,135,0,1
